,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_20114,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20117,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20142,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20146,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20152,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20164,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20170,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_20175,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20176,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20184,Eukaryota,Chordata,Actinopteri,Pleuronectiformes,Paralichthyidae,Citharichthys,Citharichthys sordidus
ASV_20203,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20209,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20212,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20214,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20218,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20226,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_20228,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20231,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20234,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20235,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20237,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_20249,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20254,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20256,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20261,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20265,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20274,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20278,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20279,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20288,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20289,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_20295,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20297,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20299,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20303,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20312,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20315,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20323,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_20329,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20330,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20331,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20332,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_20342,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20343,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20344,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20347,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20349,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20351,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20352,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20353,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_20354,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_20375,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20379,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20381,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20385,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20388,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20390,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20392,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20393,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20395,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20396,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20408,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20409,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20410,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20411,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20416,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20418,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20425,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20426,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20431,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20434,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20437,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20444,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20460,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20463,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20465,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_20468,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20472,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_20476,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20477,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20486,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20496,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20499,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20501,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20503,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20505,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20511,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20515,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20518,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20521,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20528,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20540,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20550,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,g_,s_
ASV_20554,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20562,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20564,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20567,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20573,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20576,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20598,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20753,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20895,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20907,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20911,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20914,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20915,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20919,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20920,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20935,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_20939,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21375,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_21915,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21922,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21923,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21924,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21927,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21940,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21946,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21957,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21961,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21965,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21966,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21968,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21976,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21981,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21987,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21988,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21991,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21994,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_21996,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22002,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22005,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22010,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_22015,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22033,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22036,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22046,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22053,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22059,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22063,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22068,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22088,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22090,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22111,Bacteria,unknown,unknown,unknown,unknown,unknown,bacterium
ASV_22116,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22128,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22129,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22131,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_22139,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22144,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_22147,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22158,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22163,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22177,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22179,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22181,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22183,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22194,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Polaribacter,s_
ASV_22200,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22205,Eukaryota,Chordata,Actinopteri,Clupeiformes,Engraulidae,Engraulis,s_
ASV_22216,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22220,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22223,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22230,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_22245,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22251,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22257,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22260,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22270,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22279,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22280,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22283,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22295,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22301,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22309,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22320,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22326,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22327,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22328,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22329,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22330,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22337,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22339,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22356,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22363,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22369,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22387,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22388,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22392,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22394,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22396,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22398,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_22410,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22411,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22413,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22418,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22421,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22422,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_22428,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22446,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22455,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22490,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22496,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22499,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22523,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22524,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22533,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22537,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22540,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22545,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22553,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22561,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22564,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22567,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22569,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22579,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22594,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22595,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22607,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22609,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22612,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22614,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22620,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22623,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22626,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22648,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22649,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22650,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22652,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22654,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22658,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22659,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22666,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22678,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22687,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22696,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22698,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22710,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22726,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22740,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22747,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22749,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22757,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22765,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22766,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22771,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22773,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22777,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22779,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22789,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_22790,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22791,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22793,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22797,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22799,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22800,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22816,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22819,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22820,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22821,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22822,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22832,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22847,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22853,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22860,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22863,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_22866,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22872,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22874,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22876,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22882,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22883,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22885,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22904,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22908,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22912,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22920,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22923,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22929,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22939,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22940,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_22946,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,unassigned
ASV_23085,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_23090,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23098,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23106,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23109,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23161,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23162,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23167,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23168,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23169,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23187,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23192,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_23196,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23203,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23210,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23212,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23214,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23219,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23222,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23225,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23228,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23229,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23231,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23234,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,g_,s_
ASV_23238,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23244,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23248,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23250,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23251,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_23255,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23259,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23261,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23263,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23272,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23274,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23279,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23282,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23285,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23291,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23296,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23300,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23301,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23308,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23310,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23316,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23318,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23319,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23329,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23330,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_23337,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
